order_id,buyer_id,order_date,total_amount,payment_method,order_status
21632,1032,2022-03-09 23:00:00,13943.37,COD,Shipped
21633,722,2022-03-10 00:00:00,14643.22,COD,Shipped
21634,3622,2022-03-10 01:00:00,14098.4,Credit Card,Pending
21635,3928,2022-03-10 02:00:00,4223.95,Credit Card,Cancelled
21636,4345,2022-03-10 03:00:00,7744.7,UPI,Shipped
21637,1626,2022-03-10 04:00:00,2796.73,COD,Shipped
21638,2056,2022-03-10 05:00:00,12131.9,Credit Card,Delivered
21639,3298,2022-03-10 06:00:00,13348.79,UPI,Shipped
21640,3402,2022-03-10 07:00:00,12799.07,Credit Card,Cancelled
21641,2218,2022-03-10 08:00:00,6613.83,UPI,Delivered
21642,1008,2022-03-10 09:00:00,11428.37,Net Banking,Pending
21643,3176,2022-03-10 10:00:00,1644.17,COD,Cancelled
21644,1034,2022-03-10 11:00:00,795.62,COD,Shipped
21645,1766,2022-03-10 12:00:00,11347.9,COD,Delivered
21646,4350,2022-03-10 13:00:00,6495.26,COD,Shipped
21647,4291,2022-03-10 14:00:00,14934.13,Credit Card,Cancelled
21648,3312,2022-03-10 15:00:00,1639.36,Net Banking,Shipped
21649,2450,2022-03-10 16:00:00,12863.29,Net Banking,Delivered
21650,4746,2022-03-10 17:00:00,7303.75,Credit Card,Shipped
21651,2188,2022-03-10 18:00:00,12441.82,Credit Card,Pending
21652,1261,2022-03-10 19:00:00,12293.48,UPI,Pending
21653,2167,2022-03-10 20:00:00,13756.68,Credit Card,Shipped
21654,794,2022-03-10 21:00:00,4608.18,Net Banking,Delivered
21655,3907,2022-03-10 22:00:00,14257.03,Net Banking,Delivered
21656,4169,2022-03-10 23:00:00,2444.67,UPI,Shipped
21657,3742,2022-03-11 00:00:00,1413.14,COD,Delivered
21658,2622,2022-03-11 01:00:00,6587.91,Credit Card,Delivered
21659,1020,2022-03-11 02:00:00,12459.18,Credit Card,Cancelled
21660,553,2022-03-11 03:00:00,7206.63,Credit Card,Pending
21661,1437,2022-03-11 04:00:00,12473.44,COD,Shipped
21662,1418,2022-03-11 05:00:00,10999.36,UPI,Shipped
21663,886,2022-03-11 06:00:00,3299.54,UPI,Pending
21664,3846,2022-03-11 07:00:00,14243.45,Credit Card,Delivered
21665,2367,2022-03-11 08:00:00,1099.56,Net Banking,Delivered
21666,3814,2022-03-11 09:00:00,13494.54,Credit Card,Cancelled
21667,327,2022-03-11 10:00:00,4705.76,Credit Card,Pending
21668,2273,2022-03-11 11:00:00,7602.19,Credit Card,Pending
21669,1516,2022-03-11 12:00:00,6450.81,Net Banking,Shipped
21670,1122,2022-03-11 13:00:00,2743.15,UPI,Shipped
21671,1005,2022-03-11 14:00:00,5500.57,COD,Delivered
21672,4320,2022-03-11 15:00:00,3055.43,Credit Card,Shipped
21673,4198,2022-03-11 16:00:00,3217.52,Credit Card,Shipped
21674,4818,2022-03-11 17:00:00,2968.44,COD,Shipped
21675,1349,2022-03-11 18:00:00,7437.46,Credit Card,Shipped
21676,2402,2022-03-11 19:00:00,12009.38,Credit Card,Delivered
21677,2191,2022-03-11 20:00:00,8620.76,Credit Card,Delivered
21678,668,2022-03-11 21:00:00,13419.46,Credit Card,Shipped
21679,3906,2022-03-11 22:00:00,9620.86,Credit Card,Cancelled
21680,3227,2022-03-11 23:00:00,10402.23,Net Banking,Delivered
21681,1923,2022-03-12 00:00:00,10080.59,Credit Card,Shipped
21682,4933,2022-03-12 01:00:00,6852,UPI,Pending
21683,2759,2022-03-12 02:00:00,10402.21,Net Banking,Cancelled
21684,3210,2022-03-12 03:00:00,1231.67,UPI,Delivered
21685,724,2022-03-12 04:00:00,12925.8,Credit Card,Cancelled
21686,1339,2022-03-12 05:00:00,11711.62,Credit Card,Shipped
21687,1855,2022-03-12 06:00:00,3829.4,Credit Card,Shipped
21688,1275,2022-03-12 07:00:00,11566.88,Net Banking,Delivered
21689,495,2022-03-12 08:00:00,387.11,Net Banking,Cancelled
21690,4311,2022-03-12 09:00:00,3415.25,COD,Pending
21691,2583,2022-03-12 10:00:00,1164.03,COD,Cancelled
21692,1552,2022-03-12 11:00:00,11747.36,Credit Card,Delivered
21693,2019,2022-03-12 12:00:00,11386.94,Credit Card,Pending
21694,315,2022-03-12 13:00:00,12241.81,COD,Shipped
21695,4786,2022-03-12 14:00:00,266.33,Credit Card,Delivered
21696,536,2022-03-12 15:00:00,7618.24,COD,Shipped
21697,4494,2022-03-12 16:00:00,10631.58,COD,Shipped
21698,1261,2022-03-12 17:00:00,2499.94,UPI,Cancelled
21699,1222,2022-03-12 18:00:00,9816.9,COD,Cancelled
21700,4789,2022-03-12 19:00:00,1444.83,Net Banking,Cancelled
21701,4657,2022-03-12 20:00:00,2883.62,COD,Pending
21702,4280,2022-03-12 21:00:00,7241.79,Credit Card,Pending
21703,2873,2022-03-12 22:00:00,9872.76,UPI,Delivered
21704,4623,2022-03-12 23:00:00,2358.86,COD,Cancelled
21705,4610,2022-03-13 00:00:00,2941.31,Net Banking,Pending
21706,3138,2022-03-13 01:00:00,3225.81,Net Banking,Delivered
21707,4888,2022-03-13 02:00:00,3732.77,Net Banking,Delivered
21708,17,2022-03-13 03:00:00,3553,COD,Cancelled
21709,4794,2022-03-13 04:00:00,6048.21,Net Banking,Shipped
21710,1637,2022-03-13 05:00:00,9876.09,Net Banking,Cancelled
21711,3449,2022-03-13 06:00:00,6682.87,Net Banking,Cancelled
21712,2770,2022-03-13 07:00:00,11684.41,UPI,Shipped
21713,2840,2022-03-13 08:00:00,10845.17,Net Banking,Delivered
21714,8,2022-03-13 09:00:00,2072.6,Net Banking,Pending
21715,968,2022-03-13 10:00:00,922.86,UPI,Pending
21716,543,2022-03-13 11:00:00,13193.54,COD,Cancelled
21717,1532,2022-03-13 12:00:00,1381.5,COD,Delivered
21718,3821,2022-03-13 13:00:00,2395.42,COD,Pending
21719,1256,2022-03-13 14:00:00,527.57,COD,Pending
21720,4023,2022-03-13 15:00:00,9499.38,Net Banking,Cancelled
21721,2931,2022-03-13 16:00:00,8819.08,UPI,Pending
21722,3145,2022-03-13 17:00:00,14806.17,UPI,Delivered
21723,3350,2022-03-13 18:00:00,13326.6,Credit Card,Cancelled
21724,4804,2022-03-13 19:00:00,6280.48,Credit Card,Shipped
21725,2827,2022-03-13 20:00:00,5699.47,COD,Delivered
21726,1785,2022-03-13 21:00:00,4593.41,COD,Shipped
21727,1900,2022-03-13 22:00:00,2455.62,COD,Delivered
21728,3124,2022-03-13 23:00:00,2243.64,Net Banking,Delivered
21729,4452,2022-03-14 00:00:00,2157.8,Net Banking,Pending
21730,1624,2022-03-14 01:00:00,1888.9,Credit Card,Delivered
21731,4289,2022-03-14 02:00:00,3759.58,Credit Card,Cancelled
21732,1785,2022-03-14 03:00:00,4738.7,Credit Card,Cancelled
21733,3795,2022-03-14 04:00:00,14431.37,COD,Cancelled
21734,2663,2022-03-14 05:00:00,8761.4,COD,Delivered
21735,2466,2022-03-14 06:00:00,14816.42,Credit Card,Shipped
21736,2155,2022-03-14 07:00:00,5712.51,Credit Card,Delivered
21737,2813,2022-03-14 08:00:00,6972.87,COD,Delivered
21738,3449,2022-03-14 09:00:00,5003.76,UPI,Shipped
21739,516,2022-03-14 10:00:00,2906.74,Net Banking,Cancelled
21740,4480,2022-03-14 11:00:00,2318.84,Net Banking,Delivered
21741,1157,2022-03-14 12:00:00,14187.17,UPI,Cancelled
21742,4333,2022-03-14 13:00:00,14804.8,UPI,Shipped
21743,1025,2022-03-14 14:00:00,864.66,Net Banking,Cancelled
21744,2062,2022-03-14 15:00:00,2425.12,COD,Pending
21745,4980,2022-03-14 16:00:00,6468.16,COD,Shipped
21746,364,2022-03-14 17:00:00,2957.74,UPI,Delivered
21747,3405,2022-03-14 18:00:00,5585.43,COD,Pending
21748,4880,2022-03-14 19:00:00,2110.63,Credit Card,Shipped
21749,2207,2022-03-14 20:00:00,6956.37,UPI,Shipped
21750,679,2022-03-14 21:00:00,4221.08,COD,Cancelled
21751,3691,2022-03-14 22:00:00,5408.19,Credit Card,Pending
21752,1093,2022-03-14 23:00:00,1595.83,UPI,Cancelled
21753,485,2022-03-15 00:00:00,6536.3,UPI,Cancelled
21754,1283,2022-03-15 01:00:00,14752.21,Credit Card,Pending
21755,4592,2022-03-15 02:00:00,5066.73,UPI,Shipped
21756,2046,2022-03-15 03:00:00,13171.15,Credit Card,Shipped
21757,4957,2022-03-15 04:00:00,12679.35,UPI,Cancelled
21758,3216,2022-03-15 05:00:00,14290.46,COD,Cancelled
21759,4450,2022-03-15 06:00:00,11893.62,Net Banking,Delivered
21760,4466,2022-03-15 07:00:00,9962.03,UPI,Delivered
21761,468,2022-03-15 08:00:00,12877.45,Net Banking,Pending
21762,4618,2022-03-15 09:00:00,1319.54,Net Banking,Delivered
21763,3059,2022-03-15 10:00:00,7049.89,COD,Delivered
21764,468,2022-03-15 11:00:00,14840.99,UPI,Shipped
21765,1252,2022-03-15 12:00:00,11590.08,Credit Card,Pending
21766,2992,2022-03-15 13:00:00,14438.72,Credit Card,Pending
21767,3733,2022-03-15 14:00:00,11738.59,Credit Card,Pending
21768,4692,2022-03-15 15:00:00,13148.25,Credit Card,Shipped
21769,1207,2022-03-15 16:00:00,10656.64,COD,Cancelled
21770,2381,2022-03-15 17:00:00,11455.43,Net Banking,Cancelled
21771,1386,2022-03-15 18:00:00,7943.03,COD,Cancelled
21772,836,2022-03-15 19:00:00,13878.72,Net Banking,Delivered
21773,3787,2022-03-15 20:00:00,12410.58,Net Banking,Pending
21774,3644,2022-03-15 21:00:00,12689.5,Credit Card,Pending
21775,4632,2022-03-15 22:00:00,10160.53,Net Banking,Shipped
21776,2448,2022-03-15 23:00:00,4707.78,COD,Shipped
21777,4962,2022-03-16 00:00:00,727.32,Net Banking,Cancelled
21778,3979,2022-03-16 01:00:00,14047.7,Net Banking,Cancelled
21779,4438,2022-03-16 02:00:00,8874.58,Net Banking,Pending
21780,501,2022-03-16 03:00:00,4612.52,COD,Cancelled
21781,2519,2022-03-16 04:00:00,2407.2,COD,Shipped
21782,1147,2022-03-16 05:00:00,12476.94,Credit Card,Delivered
21783,2879,2022-03-16 06:00:00,12580.5,COD,Pending
21784,1,2022-03-16 07:00:00,12254.72,Credit Card,Delivered
21785,3482,2022-03-16 08:00:00,9747.22,Net Banking,Delivered
21786,4674,2022-03-16 09:00:00,5617.03,Net Banking,Cancelled
21787,3767,2022-03-16 10:00:00,4700.24,Credit Card,Pending
21788,2782,2022-03-16 11:00:00,326.61,UPI,Shipped
21789,822,2022-03-16 12:00:00,12537.39,UPI,Shipped
21790,3695,2022-03-16 13:00:00,1494,Credit Card,Pending
21791,4904,2022-03-16 14:00:00,9535.17,Credit Card,Cancelled
21792,2859,2022-03-16 15:00:00,7660.31,COD,Pending
21793,3337,2022-03-16 16:00:00,7995,Net Banking,Delivered
21794,963,2022-03-16 17:00:00,13915.35,Credit Card,Cancelled
21795,4112,2022-03-16 18:00:00,667.9,UPI,Cancelled
21796,1172,2022-03-16 19:00:00,11646.2,COD,Delivered
21797,227,2022-03-16 20:00:00,970.38,Credit Card,Pending
21798,897,2022-03-16 21:00:00,764.67,COD,Cancelled
21799,4137,2022-03-16 22:00:00,6561.3,Credit Card,Delivered
21800,989,2022-03-16 23:00:00,1133.51,UPI,Pending
21801,1475,2022-03-17 00:00:00,11879.33,Credit Card,Delivered
21802,307,2022-03-17 01:00:00,8037.53,Credit Card,Pending
21803,2248,2022-03-17 02:00:00,629.77,COD,Cancelled
21804,3094,2022-03-17 03:00:00,799.41,COD,Cancelled
21805,158,2022-03-17 04:00:00,9267.49,Net Banking,Pending
21806,3629,2022-03-17 05:00:00,12130.45,UPI,Delivered
21807,3621,2022-03-17 06:00:00,6679.43,Net Banking,Cancelled
21808,1834,2022-03-17 07:00:00,8407.79,Net Banking,Pending
21809,3783,2022-03-17 08:00:00,12037.48,COD,Cancelled
21810,3806,2022-03-17 09:00:00,9235.49,Net Banking,Delivered
21811,4174,2022-03-17 10:00:00,3526.45,COD,Delivered
21812,2160,2022-03-17 11:00:00,9273.17,COD,Pending
21813,3440,2022-03-17 12:00:00,9498.54,UPI,Shipped
21814,4169,2022-03-17 13:00:00,11064.78,Credit Card,Shipped
21815,796,2022-03-17 14:00:00,9388.94,Net Banking,Shipped
21816,1891,2022-03-17 15:00:00,14544.78,COD,Delivered
21817,857,2022-03-17 16:00:00,3119.87,Credit Card,Cancelled
21818,176,2022-03-17 17:00:00,14276.14,Credit Card,Delivered
21819,876,2022-03-17 18:00:00,8167.42,UPI,Shipped
21820,4215,2022-03-17 19:00:00,10144.95,Credit Card,Pending
21821,2102,2022-03-17 20:00:00,1672.03,Credit Card,Cancelled
21822,425,2022-03-17 21:00:00,5832.52,UPI,Shipped
21823,788,2022-03-17 22:00:00,11586.81,Credit Card,Delivered
21824,367,2022-03-17 23:00:00,10662.28,Credit Card,Pending
21825,2076,2022-03-18 00:00:00,794.06,Net Banking,Delivered
21826,2174,2022-03-18 01:00:00,8289.6,Net Banking,Cancelled
21827,3499,2022-03-18 02:00:00,1506.52,UPI,Cancelled
21828,831,2022-03-18 03:00:00,14938.68,Credit Card,Shipped
21829,3569,2022-03-18 04:00:00,13479.99,Net Banking,Delivered
21830,3569,2022-03-18 05:00:00,511.99,Net Banking,Pending
21831,4420,2022-03-18 06:00:00,12908.01,Credit Card,Shipped
21832,2655,2022-03-18 07:00:00,13807.56,COD,Cancelled
21833,4505,2022-03-18 08:00:00,5432.51,Credit Card,Delivered
21834,2959,2022-03-18 09:00:00,10848.62,Net Banking,Shipped
21835,4810,2022-03-18 10:00:00,6743.14,COD,Delivered
21836,2929,2022-03-18 11:00:00,9897.44,UPI,Shipped
21837,1651,2022-03-18 12:00:00,5236.7,UPI,Shipped
21838,2266,2022-03-18 13:00:00,4973.88,Credit Card,Cancelled
21839,4144,2022-03-18 14:00:00,6481.62,Net Banking,Shipped
21840,2972,2022-03-18 15:00:00,2354.4,UPI,Delivered
21841,3303,2022-03-18 16:00:00,12500.86,Net Banking,Cancelled
21842,1078,2022-03-18 17:00:00,5360.73,UPI,Pending
21843,2246,2022-03-18 18:00:00,6122.21,UPI,Pending
21844,861,2022-03-18 19:00:00,13432.01,UPI,Delivered
21845,4184,2022-03-18 20:00:00,7550.03,COD,Cancelled
21846,2226,2022-03-18 21:00:00,8254.96,Credit Card,Cancelled
21847,1579,2022-03-18 22:00:00,14356.17,COD,Pending
21848,3032,2022-03-18 23:00:00,13323.55,COD,Delivered
21849,4632,2022-03-19 00:00:00,2708.11,COD,Shipped
21850,3992,2022-03-19 01:00:00,7203.58,COD,Shipped
21851,4179,2022-03-19 02:00:00,14575.18,UPI,Cancelled
21852,982,2022-03-19 03:00:00,5711.02,Net Banking,Cancelled
21853,1478,2022-03-19 04:00:00,5699.28,COD,Delivered
21854,3863,2022-03-19 05:00:00,3086.45,UPI,Pending
21855,2325,2022-03-19 06:00:00,1891.98,Credit Card,Pending
21856,456,2022-03-19 07:00:00,11156.51,Credit Card,Pending
21857,2908,2022-03-19 08:00:00,11596.45,UPI,Delivered
21858,3984,2022-03-19 09:00:00,14541.39,COD,Pending
21859,634,2022-03-19 10:00:00,11646.59,COD,Delivered
21860,269,2022-03-19 11:00:00,3801.62,UPI,Cancelled
21861,3686,2022-03-19 12:00:00,793.73,COD,Cancelled
21862,2668,2022-03-19 13:00:00,14784.47,Credit Card,Shipped
21863,4286,2022-03-19 14:00:00,5238.67,Net Banking,Pending
21864,2801,2022-03-19 15:00:00,4817.18,UPI,Delivered
21865,1974,2022-03-19 16:00:00,13608.14,Credit Card,Cancelled
21866,3249,2022-03-19 17:00:00,8859.48,UPI,Pending
21867,3563,2022-03-19 18:00:00,3380.09,Net Banking,Pending
21868,4084,2022-03-19 19:00:00,13358.62,Net Banking,Shipped
21869,265,2022-03-19 20:00:00,14901.74,Credit Card,Shipped
21870,899,2022-03-19 21:00:00,1482.84,Net Banking,Shipped
21871,4379,2022-03-19 22:00:00,12961.32,UPI,Delivered
21872,3995,2022-03-19 23:00:00,5979.63,Credit Card,Pending
21873,1203,2022-03-20 00:00:00,7956.27,Credit Card,Pending
21874,254,2022-03-20 01:00:00,13739.28,Net Banking,Pending
21875,4292,2022-03-20 02:00:00,14606.01,UPI,Cancelled
21876,2719,2022-03-20 03:00:00,4080.03,UPI,Shipped
21877,371,2022-03-20 04:00:00,3350.19,UPI,Delivered
21878,2696,2022-03-20 05:00:00,1391.65,Credit Card,Cancelled
21879,418,2022-03-20 06:00:00,8514.61,COD,Shipped
21880,2626,2022-03-20 07:00:00,401.35,COD,Cancelled
21881,468,2022-03-20 08:00:00,6296.09,Net Banking,Shipped
21882,1306,2022-03-20 09:00:00,1286.08,Credit Card,Shipped
21883,2745,2022-03-20 10:00:00,6197.34,UPI,Pending
21884,4141,2022-03-20 11:00:00,791,COD,Cancelled
21885,221,2022-03-20 12:00:00,12561.22,UPI,Cancelled
21886,2453,2022-03-20 13:00:00,3304.14,COD,Shipped
21887,4190,2022-03-20 14:00:00,5058.97,Net Banking,Delivered
21888,699,2022-03-20 15:00:00,13076.71,COD,Shipped
21889,3951,2022-03-20 16:00:00,11244.74,Net Banking,Pending
21890,3494,2022-03-20 17:00:00,3441.77,UPI,Cancelled
21891,447,2022-03-20 18:00:00,1264.11,UPI,Delivered
21892,740,2022-03-20 19:00:00,10791.97,Net Banking,Pending
21893,2212,2022-03-20 20:00:00,5982.4,UPI,Shipped
21894,2111,2022-03-20 21:00:00,11537.98,Credit Card,Shipped
21895,3170,2022-03-20 22:00:00,6790.36,Credit Card,Cancelled
21896,401,2022-03-20 23:00:00,5320.84,COD,Shipped
21897,3801,2022-03-21 00:00:00,6877.84,COD,Pending
21898,2305,2022-03-21 01:00:00,11278.67,Net Banking,Delivered
21899,3407,2022-03-21 02:00:00,13552.86,UPI,Cancelled
21900,4964,2022-03-21 03:00:00,936.55,COD,Cancelled
21901,1689,2022-03-21 04:00:00,7956.85,COD,Shipped
21902,166,2022-03-21 05:00:00,685.96,UPI,Pending
21903,58,2022-03-21 06:00:00,7132.46,COD,Cancelled
21904,137,2022-03-21 07:00:00,13302.19,UPI,Shipped
21905,3325,2022-03-21 08:00:00,5551.54,Net Banking,Cancelled
21906,122,2022-03-21 09:00:00,14000.27,UPI,Pending
21907,4048,2022-03-21 10:00:00,9533.01,COD,Delivered
21908,152,2022-03-21 11:00:00,14025.5,Net Banking,Pending
21909,1613,2022-03-21 12:00:00,11406.07,Net Banking,Cancelled
21910,3788,2022-03-21 13:00:00,1730.84,Net Banking,Pending
21911,4040,2022-03-21 14:00:00,3621.04,UPI,Cancelled
21912,2930,2022-03-21 15:00:00,6033.72,Credit Card,Shipped
21913,414,2022-03-21 16:00:00,2717.58,COD,Cancelled
21914,953,2022-03-21 17:00:00,7524.69,Credit Card,Pending
21915,4766,2022-03-21 18:00:00,7176.25,Net Banking,Shipped
21916,492,2022-03-21 19:00:00,14352.64,Net Banking,Pending
21917,3919,2022-03-21 20:00:00,6619.17,UPI,Pending
21918,2696,2022-03-21 21:00:00,11827.28,UPI,Shipped
21919,1858,2022-03-21 22:00:00,14140.28,Credit Card,Cancelled
21920,3938,2022-03-21 23:00:00,13179.43,Credit Card,Delivered
21921,3743,2022-03-22 00:00:00,3288.28,COD,Delivered
21922,3025,2022-03-22 01:00:00,7541.24,COD,Pending
21923,3597,2022-03-22 02:00:00,5346.55,UPI,Shipped
21924,4943,2022-03-22 03:00:00,6117.91,UPI,Pending
21925,1565,2022-03-22 04:00:00,5539.94,UPI,Shipped
21926,3361,2022-03-22 05:00:00,12430.12,Net Banking,Shipped
21927,3974,2022-03-22 06:00:00,6891.66,UPI,Delivered
21928,2521,2022-03-22 07:00:00,7950.68,Credit Card,Shipped
21929,1450,2022-03-22 08:00:00,14740.22,Credit Card,Delivered
21930,1461,2022-03-22 09:00:00,1087.69,Credit Card,Shipped
21931,797,2022-03-22 10:00:00,7421.77,COD,Delivered
21932,2729,2022-03-22 11:00:00,11656.11,UPI,Pending
21933,740,2022-03-22 12:00:00,2437.2,UPI,Shipped
21934,3341,2022-03-22 13:00:00,9250.67,Net Banking,Cancelled
21935,2701,2022-03-22 14:00:00,3744.08,UPI,Cancelled
21936,1436,2022-03-22 15:00:00,13037.58,UPI,Cancelled
21937,2612,2022-03-22 16:00:00,5041.08,Net Banking,Pending
21938,3840,2022-03-22 17:00:00,5070.13,Credit Card,Delivered
21939,753,2022-03-22 18:00:00,9053.27,COD,Cancelled
21940,4122,2022-03-22 19:00:00,2916.73,Net Banking,Pending
21941,1445,2022-03-22 20:00:00,4416.35,UPI,Pending
21942,3109,2022-03-22 21:00:00,6366.15,UPI,Delivered
21943,213,2022-03-22 22:00:00,5433.84,COD,Pending
21944,1898,2022-03-22 23:00:00,7968.18,COD,Shipped
21945,202,2022-03-23 00:00:00,9074.67,Credit Card,Pending
21946,2174,2022-03-23 01:00:00,8586.68,Net Banking,Delivered
21947,132,2022-03-23 02:00:00,9881.69,UPI,Delivered
21948,2997,2022-03-23 03:00:00,4754.69,Credit Card,Shipped
21949,14,2022-03-23 04:00:00,2071.11,Net Banking,Pending
21950,1307,2022-03-23 05:00:00,11459.95,Net Banking,Delivered
21951,1229,2022-03-23 06:00:00,12791.55,UPI,Cancelled
21952,1727,2022-03-23 07:00:00,4003.69,Credit Card,Cancelled
21953,1708,2022-03-23 08:00:00,6224.96,Net Banking,Shipped
21954,1808,2022-03-23 09:00:00,7578.82,Credit Card,Shipped
21955,2580,2022-03-23 10:00:00,8093.24,Credit Card,Shipped
21956,2651,2022-03-23 11:00:00,9960.45,Net Banking,Pending
21957,2026,2022-03-23 12:00:00,815.73,COD,Pending
21958,2816,2022-03-23 13:00:00,10877.86,Net Banking,Shipped
21959,1180,2022-03-23 14:00:00,1117.17,COD,Cancelled
21960,747,2022-03-23 15:00:00,7130.67,COD,Cancelled
21961,1348,2022-03-23 16:00:00,12449.53,Net Banking,Delivered
21962,1140,2022-03-23 17:00:00,6877.99,Net Banking,Shipped
21963,1609,2022-03-23 18:00:00,2406.53,UPI,Pending
21964,3307,2022-03-23 19:00:00,14778.5,COD,Pending
21965,1832,2022-03-23 20:00:00,13361.42,Net Banking,Delivered
21966,4108,2022-03-23 21:00:00,11615.44,COD,Cancelled
21967,3926,2022-03-23 22:00:00,6290.37,UPI,Shipped
21968,1877,2022-03-23 23:00:00,2920.92,COD,Shipped
21969,210,2022-03-24 00:00:00,14132.89,Credit Card,Pending
21970,3572,2022-03-24 01:00:00,8078.8,COD,Delivered
21971,3126,2022-03-24 02:00:00,12814.86,COD,Cancelled
21972,266,2022-03-24 03:00:00,5263.01,COD,Cancelled
21973,1040,2022-03-24 04:00:00,5162.27,Credit Card,Cancelled
21974,2051,2022-03-24 05:00:00,14786,Credit Card,Pending
21975,4281,2022-03-24 06:00:00,7923.13,COD,Shipped
21976,2792,2022-03-24 07:00:00,2282.29,UPI,Shipped
21977,3091,2022-03-24 08:00:00,3451.19,Net Banking,Cancelled
21978,3933,2022-03-24 09:00:00,7332.78,UPI,Cancelled
21979,85,2022-03-24 10:00:00,828.57,COD,Delivered
21980,3122,2022-03-24 11:00:00,7045.5,Credit Card,Shipped
21981,3182,2022-03-24 12:00:00,6400.32,COD,Delivered
21982,4693,2022-03-24 13:00:00,11734.18,Credit Card,Cancelled
21983,4624,2022-03-24 14:00:00,5453.14,UPI,Cancelled
21984,924,2022-03-24 15:00:00,14741.72,UPI,Pending
21985,323,2022-03-24 16:00:00,2875.39,Net Banking,Shipped
21986,1340,2022-03-24 17:00:00,8946.6,Net Banking,Shipped
21987,235,2022-03-24 18:00:00,1527.55,Credit Card,Pending
21988,613,2022-03-24 19:00:00,11061.19,COD,Delivered
21989,1959,2022-03-24 20:00:00,14922.35,UPI,Pending
21990,4175,2022-03-24 21:00:00,12323.25,Credit Card,Pending
21991,622,2022-03-24 22:00:00,8424.41,Net Banking,Cancelled
21992,2779,2022-03-24 23:00:00,7374.17,COD,Cancelled
21993,2647,2022-03-25 00:00:00,12558.44,UPI,Cancelled
21994,25,2022-03-25 01:00:00,14052.42,COD,Pending
21995,3128,2022-03-25 02:00:00,14840.26,Credit Card,Shipped
21996,1294,2022-03-25 03:00:00,6068.78,Credit Card,Delivered
21997,4285,2022-03-25 04:00:00,14865.58,Net Banking,Pending
21998,888,2022-03-25 05:00:00,2507.71,Credit Card,Pending
21999,4743,2022-03-25 06:00:00,3952.54,UPI,Delivered
22000,2493,2022-03-25 07:00:00,1517.44,COD,Delivered
22001,4655,2022-03-25 08:00:00,4221.73,Net Banking,Shipped
22002,2579,2022-03-25 09:00:00,11565.48,COD,Cancelled
22003,1891,2022-03-25 10:00:00,12823.28,Credit Card,Delivered
22004,3820,2022-03-25 11:00:00,11727.61,Credit Card,Cancelled
